model_name,sample_index,x_2d,y_2d,y_true,y_pred,correct,seam_name,start_idx,target_idx,projection_method,projection_space,projection_random_state
SEAL-Weld Student,87,19.00688362121582,0.6609712243080139,1,1,True,a01,208,213,umap,strict_raw_latent,42
SEAL-Weld Student,88,18.94502067565918,0.6013829708099365,1,1,True,a01,207,212,umap,strict_raw_latent,42
SEAL-Weld Student,89,19.733247756958008,7.371819019317627,2,2,True,b01,533,538,umap,strict_raw_latent,42
SEAL-Weld Student,90,16.865116119384766,-2.0371451377868652,1,1,True,c01,125,130,umap,strict_raw_latent,42
SEAL-Weld Student,91,16.121139526367188,-3.248283624649048,0,0,True,b01,127,132,umap,strict_raw_latent,42
SEAL-Weld Student,92,19.074581146240234,0.7279176115989685,1,1,True,a01,198,203,umap,strict_raw_latent,42
SEAL-Weld Student,93,16.480365753173828,-4.073605060577393,0,0,True,a01,91,96,umap,strict_raw_latent,42
SEAL-Weld Student,94,14.939387321472168,8.936088562011719,2,2,True,a01,502,507,umap,strict_raw_latent,42
SEAL-Weld Student,95,18.072479248046875,8.276044845581055,2,2,True,c02,209,214,umap,strict_raw_latent,42
SEAL-Weld Student,96,15.708367347717285,-3.6085219383239746,0,0,True,c02,76,81,umap,strict_raw_latent,42
SEAL-Weld Student,97,15.103287696838379,8.77243709564209,2,2,True,a01,493,498,umap,strict_raw_latent,42
SEAL-Weld Student,98,14.828727722167969,9.097813606262207,2,2,True,a01,533,538,umap,strict_raw_latent,42
SEAL-Weld Student,99,16.500032424926758,-4.097317218780518,0,0,True,a01,92,97,umap,strict_raw_latent,42
SEAL-Weld Student,100,16.616626739501953,-3.3899905681610107,0,0,True,b01,135,140,umap,strict_raw_latent,42
SEAL-Weld Student,101,18.565366744995117,8.663450241088867,2,2,True,c02,225,230,umap,strict_raw_latent,42
SEAL-Weld Student,102,16.497447967529297,-4.109438896179199,0,0,True,a01,93,98,umap,strict_raw_latent,42
SEAL-Weld Student,103,19.05016326904297,0.7017415761947632,1,1,True,a01,199,204,umap,strict_raw_latent,42
SEAL-Weld Student,104,15.902729034423828,-3.317345380783081,0,0,True,b01,122,127,umap,strict_raw_latent,42
SEAL-Weld Student,105,15.152994155883789,8.968494415283203,2,2,True,a01,495,500,umap,strict_raw_latent,42
SEAL-Weld Student,106,16.835315704345703,-2.031682014465332,1,1,True,c01,134,139,umap,strict_raw_latent,42
SEAL-Weld Student,107,19.308273315429688,8.070926666259766,2,2,True,b01,570,575,umap,strict_raw_latent,42
SEAL-Weld Student,108,19.864973068237305,8.207311630249023,2,2,True,b01,584,589,umap,strict_raw_latent,42
SEAL-Weld Student,109,19.796716690063477,7.284028053283691,2,2,True,b01,534,539,umap,strict_raw_latent,42
SEAL-Weld Student,110,20.54550552368164,1.9433929920196533,1,1,True,b01,276,281,umap,strict_raw_latent,42
SEAL-Weld Student,111,19.744632720947266,7.3705034255981445,2,2,True,b01,540,545,umap,strict_raw_latent,42
SEAL-Weld Student,112,19.915264129638672,8.16208267211914,2,2,True,b01,580,585,umap,strict_raw_latent,42
SEAL-Weld Student,113,19.73992919921875,7.3527750968933105,2,2,True,b01,554,559,umap,strict_raw_latent,42
SEAL-Weld Student,114,16.61435890197754,-3.4525153636932373,0,0,True,b01,142,147,umap,strict_raw_latent,42
SEAL-Weld Student,115,15.53698444366455,-3.5571722984313965,0,0,True,a01,84,89,umap,strict_raw_latent,42
SEAL-Weld Student,116,15.658690452575684,7.963575839996338,2,2,True,a01,544,549,umap,strict_raw_latent,42
SEAL-Weld Student,117,16.878597259521484,-2.0047268867492676,1,1,True,c01,137,142,umap,strict_raw_latent,42
SEAL-Weld Student,118,20.5200138092041,1.9215301275253296,1,1,True,b01,275,280,umap,strict_raw_latent,42
SEAL-Weld Student,119,19.798919677734375,8.358308792114258,2,2,True,b01,605,610,umap,strict_raw_latent,42
SEAL-Weld Student,120,16.619844436645508,-3.4081802368164062,0,1,False,b01,143,148,umap,strict_raw_latent,42
SEAL-Weld Student,121,16.339191436767578,-3.976060628890991,0,0,True,a01,101,106,umap,strict_raw_latent,42
SEAL-Weld Student,122,18.307964324951172,0.0006119925528764725,1,1,True,c01,148,153,umap,strict_raw_latent,42
SEAL-Weld Student,123,20.480810165405273,1.9483704566955566,1,1,True,b01,273,278,umap,strict_raw_latent,42
SEAL-Weld Student,124,15.641092300415039,7.992559909820557,2,2,True,a01,550,555,umap,strict_raw_latent,42
SEAL-Weld Student,125,20.143798828125,1.9343066215515137,1,1,True,b01,257,262,umap,strict_raw_latent,42
SEAL-Weld Student,126,19.01340675354004,0.6676663756370544,1,1,True,a01,206,211,umap,strict_raw_latent,42
SEAL-Weld Student,127,20.48667335510254,1.9580786228179932,1,1,True,b01,283,288,umap,strict_raw_latent,42
SEAL-Weld Student,128,18.340553283691406,8.576743125915527,2,2,True,c02,233,238,umap,strict_raw_latent,42
SEAL-Weld Student,129,19.727493286132812,8.300804138183594,2,2,True,b01,569,574,umap,strict_raw_latent,42
SEAL-Weld Student,130,17.994176864624023,8.859564781188965,2,2,True,c02,213,218,umap,strict_raw_latent,42
SEAL-Weld Student,131,18.34202766418457,-0.01983638107776642,1,1,True,c01,149,154,umap,strict_raw_latent,42
SEAL-Weld Student,132,16.71617317199707,-3.682265281677246,0,1,False,c02,82,87,umap,strict_raw_latent,42
SEAL-Weld Student,133,19.497535705566406,8.476251602172852,2,2,True,b01,599,604,umap,strict_raw_latent,42
SEAL-Weld Student,134,16.207412719726562,-3.387667655944824,0,0,True,b01,124,129,umap,strict_raw_latent,42
SEAL-Weld Student,135,15.048295021057129,9.211637496948242,2,2,True,a01,531,536,umap,strict_raw_latent,42
SEAL-Weld Student,136,18.895387649536133,8.786109924316406,2,2,True,c01,216,221,umap,strict_raw_latent,42
SEAL-Weld Student,137,15.07636547088623,8.816288948059082,2,2,True,a01,519,524,umap,strict_raw_latent,42
SEAL-Weld Student,138,20.429407119750977,1.925588846206665,1,1,True,b01,270,275,umap,strict_raw_latent,42
SEAL-Weld Student,139,16.130735397338867,-3.1774115562438965,0,0,True,b01,131,136,umap,strict_raw_latent,42
SEAL-Weld Student,140,20.19125747680664,1.8578643798828125,1,1,True,b01,261,266,umap,strict_raw_latent,42
SEAL-Weld Student,141,18.400604248046875,8.597173690795898,2,2,True,c02,232,237,umap,strict_raw_latent,42
SEAL-Weld Student,142,18.861055374145508,8.767812728881836,2,2,True,c01,205,210,umap,strict_raw_latent,42
SEAL-Weld Student,143,15.621574401855469,7.979019641876221,2,2,True,a01,549,554,umap,strict_raw_latent,42
SEAL-Weld Student,144,18.816303253173828,8.772836685180664,2,2,True,c01,215,220,umap,strict_raw_latent,42
SEAL-Weld Student,145,19.232324600219727,7.793063163757324,2,2,True,b01,545,550,umap,strict_raw_latent,42
SEAL-Weld Student,146,19.306486129760742,8.081103324890137,2,2,True,b01,568,573,umap,strict_raw_latent,42
SEAL-Weld Student,147,15.905709266662598,8.731493949890137,2,2,True,a01,490,495,umap,strict_raw_latent,42
SEAL-Weld Student,148,18.697879791259766,0.3731462061405182,1,1,True,a01,218,223,umap,strict_raw_latent,42
SEAL-Weld Student,149,15.848783493041992,7.749180316925049,2,2,True,a01,559,564,umap,strict_raw_latent,42
SEAL-Weld Student,150,15.8309965133667,7.766191005706787,2,2,True,a01,556,561,umap,strict_raw_latent,42
SEAL-Weld Student,151,16.378433227539062,-3.397491216659546,0,0,True,b01,140,145,umap,strict_raw_latent,42
SEAL-Weld Student,152,16.897748947143555,-1.9896023273468018,1,1,True,c01,138,143,umap,strict_raw_latent,42
SEAL-Weld Student,153,20.190937042236328,1.9418617486953735,1,1,True,b01,258,263,umap,strict_raw_latent,42
SEAL-Weld Student,154,18.39739227294922,8.56959342956543,2,2,True,c02,226,231,umap,strict_raw_latent,42
SEAL-Weld Student,155,18.01922607421875,8.850028038024902,2,2,True,c02,218,223,umap,strict_raw_latent,42
SEAL-Weld Student,156,16.64897918701172,-3.6110970973968506,0,1,False,c02,80,85,umap,strict_raw_latent,42
SEAL-Weld Student,157,19.24287223815918,7.986069202423096,2,2,True,b01,577,582,umap,strict_raw_latent,42
SEAL-Weld Student,158,15.744976043701172,-3.6166913509368896,0,0,True,c02,77,82,umap,strict_raw_latent,42
SEAL-Weld Student,159,18.56722068786621,8.566529273986816,2,2,True,c02,230,235,umap,strict_raw_latent,42
SEAL-Weld Student,160,16.14621925354004,8.709267616271973,2,2,True,a01,489,494,umap,strict_raw_latent,42
SEAL-Weld Student,161,18.834318161010742,0.5027903914451599,1,1,True,a01,214,219,umap,strict_raw_latent,42
SEAL-Weld Student,162,15.63375473022461,-3.5845556259155273,0,0,True,a01,87,92,umap,strict_raw_latent,42
SEAL-Weld Student,163,15.579684257507324,-3.5926992893218994,0,0,True,a01,81,86,umap,strict_raw_latent,42
SEAL-Weld Student,164,16.547565460205078,-3.3683369159698486,0,0,True,b01,137,142,umap,strict_raw_latent,42
SEAL-Weld Student,165,19.275243759155273,8.298894882202148,2,2,True,b01,600,605,umap,strict_raw_latent,42
SEAL-Weld Student,166,16.397998809814453,-4.051506996154785,0,0,True,a01,96,101,umap,strict_raw_latent,42
SEAL-Weld Student,167,19.33106803894043,8.071444511413574,2,2,True,b01,562,567,umap,strict_raw_latent,42
SEAL-Weld Student,168,19.426998138427734,8.004026412963867,2,2,True,b01,566,571,umap,strict_raw_latent,42
SEAL-Weld Student,169,18.808805465698242,0.48240748047828674,1,1,True,a01,216,221,umap,strict_raw_latent,42
SEAL-Weld Student,170,15.340484619140625,8.843559265136719,2,2,True,a01,538,543,umap,strict_raw_latent,42
SEAL-Weld Student,171,16.55514144897461,-3.42745304107666,0,0,True,b01,138,143,umap,strict_raw_latent,42
SEAL-Weld Student,172,15.134291648864746,9.208683967590332,2,2,True,a01,536,541,umap,strict_raw_latent,42
SEAL-Weld Student,173,15.666608810424805,7.932791709899902,2,2,True,a01,553,558,umap,strict_raw_latent,42
SEAL-Weld Student,174,16.864093780517578,-2.0164194107055664,1,1,True,c01,131,136,umap,strict_raw_latent,42
SEAL-Weld Student,175,18.580982208251953,8.62997055053711,2,2,True,c02,229,234,umap,strict_raw_latent,42
SEAL-Weld Student,176,16.43406105041504,-3.462416648864746,0,0,True,b01,134,139,umap,strict_raw_latent,42
SEAL-Weld Student,177,20.434476852416992,1.894452691078186,1,1,True,b01,278,283,umap,strict_raw_latent,42
SEAL-Weld Student,178,19.292451858520508,8.512638092041016,2,2,True,b01,596,601,umap,strict_raw_latent,42
SEAL-Weld Student,179,19.742300033569336,7.318988800048828,2,2,True,b01,537,542,umap,strict_raw_latent,42
SEAL-Weld Student,180,19.86069107055664,8.138799667358398,2,2,True,b01,565,570,umap,strict_raw_latent,42
SEAL-Weld Student,181,16.854061126708984,-2.037227153778076,1,1,True,c01,132,137,umap,strict_raw_latent,42
SEAL-Weld Student,182,19.459068298339844,7.670370578765869,2,2,True,b01,556,561,umap,strict_raw_latent,42
SEAL-Weld Student,183,14.967509269714355,9.312365531921387,2,2,True,a01,524,529,umap,strict_raw_latent,42
SEAL-Weld Student,184,16.893611907958984,-1.9865785837173462,1,1,True,c01,129,134,umap,strict_raw_latent,42
SEAL-Weld Student,185,17.946916580200195,8.917207717895508,2,2,True,c02,217,222,umap,strict_raw_latent,42
SEAL-Weld Student,186,19.939178466796875,8.1545991897583,2,2,True,b01,578,583,umap,strict_raw_latent,42
SEAL-Weld Student,187,19.272279739379883,8.127986907958984,2,2,True,b01,573,578,umap,strict_raw_latent,42
SEAL-Weld Student,188,20.208118438720703,1.9240899085998535,1,1,True,b01,260,265,umap,strict_raw_latent,42
SEAL-Weld Student,189,16.674890518188477,-2.414158344268799,0,0,True,c01,27,32,umap,strict_raw_latent,42
SEAL-Weld Student,190,15.568671226501465,-3.5525639057159424,0,0,True,c02,75,80,umap,strict_raw_latent,42
SEAL-Weld Student,191,15.76036262512207,8.720149993896484,2,2,True,a01,487,492,umap,strict_raw_latent,42
SEAL-Weld Student,192,19.193035125732422,7.986422538757324,2,2,True,b01,560,565,umap,strict_raw_latent,42
SEAL-Weld Student,193,15.706206321716309,7.888716697692871,2,2,True,a01,554,559,umap,strict_raw_latent,42
SEAL-Weld Student,194,17.98451805114746,8.86791706085205,2,2,True,c02,214,219,umap,strict_raw_latent,42
SEAL-Weld Student,195,19.468530654907227,8.522210121154785,2,2,True,b01,597,602,umap,strict_raw_latent,42
SEAL-Weld Student,196,15.534892082214355,-3.591007709503174,0,0,True,a01,83,88,umap,strict_raw_latent,42
SEAL-Weld Student,197,20.40876007080078,1.8818199634552002,1,1,True,b01,271,276,umap,strict_raw_latent,42
SEAL-Weld Student,198,19.16692352294922,7.940780162811279,2,2,True,b01,585,590,umap,strict_raw_latent,42
SEAL-Weld Student,199,20.475019454956055,1.926984429359436,1,1,True,b01,281,286,umap,strict_raw_latent,42
SEAL-Weld Student,200,19.939159393310547,8.178049087524414,2,2,True,b01,586,591,umap,strict_raw_latent,42
SEAL-Weld Student,201,18.350858688354492,0.04786624386906624,1,1,True,c01,141,146,umap,strict_raw_latent,42
SEAL-Weld Student,202,20.54281997680664,1.931923508644104,1,1,True,b01,274,279,umap,strict_raw_latent,42
SEAL-Weld Student,203,15.568465232849121,-3.4917352199554443,0,0,True,a01,85,90,umap,strict_raw_latent,42
SEAL-Weld Student,204,15.531926155090332,8.117660522460938,2,2,True,a01,543,548,umap,strict_raw_latent,42
SEAL-Weld Student,205,18.95932960510254,8.668118476867676,2,2,True,c01,214,219,umap,strict_raw_latent,42
SEAL-Weld Student,206,16.411151885986328,-3.439671039581299,0,0,True,b01,133,138,umap,strict_raw_latent,42
SEAL-Weld Student,207,19.40601348876953,8.634563446044922,2,2,True,b01,590,595,umap,strict_raw_latent,42
SEAL-Weld Student,208,20.2021427154541,1.8172845840454102,1,1,True,b01,268,273,umap,strict_raw_latent,42
SEAL-Weld Student,209,15.211640357971191,9.07086181640625,2,2,True,a01,513,518,umap,strict_raw_latent,42
SEAL-Weld Student,210,14.949516296386719,8.888319969177246,2,2,True,a01,499,504,umap,strict_raw_latent,42
SEAL-Weld Student,211,18.97142219543457,8.799261093139648,2,2,True,c01,210,215,umap,strict_raw_latent,42
SEAL-Weld Student,212,15.702744483947754,-3.2665257453918457,0,0,True,b01,116,121,umap,strict_raw_latent,42
SEAL-Weld Student,213,18.99475860595703,8.766885757446289,2,2,True,c01,211,216,umap,strict_raw_latent,42
SEAL-Weld Student,214,16.18175506591797,-3.60191011428833,0,0,True,c02,79,84,umap,strict_raw_latent,42
SEAL-Weld Student,215,16.066205978393555,-3.712883234024048,0,0,True,c01,25,30,umap,strict_raw_latent,42
SEAL-Weld Student,216,18.516061782836914,8.57992172241211,2,2,True,c02,227,232,umap,strict_raw_latent,42
SEAL-Weld Student,217,15.148516654968262,9.136087417602539,2,2,True,a01,516,521,umap,strict_raw_latent,42
SEAL-Weld Student,218,16.833715438842773,-2.0534732341766357,1,1,True,c01,133,138,umap,strict_raw_latent,42
SEAL-Weld Student,219,14.712041854858398,9.072345733642578,2,2,True,a01,510,515,umap,strict_raw_latent,42
SEAL-Weld Student,220,15.196396827697754,9.033157348632812,2,2,True,a01,539,544,umap,strict_raw_latent,42
SEAL-Weld Student,221,19.779203414916992,7.416097640991211,2,2,True,b01,536,541,umap,strict_raw_latent,42
SEAL-Weld Student,222,15.143289566040039,9.231081008911133,2,2,True,a01,517,522,umap,strict_raw_latent,42
SEAL-Weld Student,223,17.991453170776367,8.872516632080078,2,2,True,c02,220,225,umap,strict_raw_latent,42
SEAL-Weld Student,224,15.886425971984863,7.723576545715332,2,2,True,a01,560,565,umap,strict_raw_latent,42
SEAL-Weld Student,225,15.140682220458984,9.02750301361084,2,2,True,a01,505,510,umap,strict_raw_latent,42
SEAL-Weld Student,226,19.570545196533203,7.451103687286377,2,2,True,b01,550,555,umap,strict_raw_latent,42
SEAL-Weld Student,227,18.877843856811523,0.5476428866386414,1,1,True,a01,215,220,umap,strict_raw_latent,42
SEAL-Weld Student,228,15.37420654296875,8.77152156829834,2,2,True,a01,541,546,umap,strict_raw_latent,42
SEAL-Weld Student,229,20.16688346862793,1.7525153160095215,1,1,True,b01,266,271,umap,strict_raw_latent,42
SEAL-Weld Student,230,14.84575080871582,9.224516868591309,2,2,True,a01,529,534,umap,strict_raw_latent,42
SEAL-Weld Student,231,19.23709487915039,8.066473960876465,2,2,True,b01,581,586,umap,strict_raw_latent,42
SEAL-Weld Student,232,15.97829818725586,-3.1811320781707764,0,0,True,b01,115,120,umap,strict_raw_latent,42
SEAL-Weld Student,233,18.83962631225586,8.862777709960938,2,2,True,c01,208,213,umap,strict_raw_latent,42
SEAL-Weld Student,234,16.696638107299805,-3.6490893363952637,0,1,False,c02,81,86,umap,strict_raw_latent,42
SEAL-Weld Student,235,18.173173904418945,8.416149139404297,2,2,True,c02,211,216,umap,strict_raw_latent,42
SEAL-Weld Student,236,18.80133819580078,0.47380656003952026,1,1,True,a01,217,222,umap,strict_raw_latent,42
SEAL-Weld Student,237,16.485593795776367,-4.108253479003906,0,0,True,a01,97,102,umap,strict_raw_latent,42
SEAL-Weld Student,238,15.45865535736084,-3.1838161945343018,0,0,True,c02,67,72,umap,strict_raw_latent,42
SEAL-Weld Student,239,15.884872436523438,7.727737903594971,2,2,True,a01,558,563,umap,strict_raw_latent,42
SEAL-Weld Student,240,16.840421676635742,-2.0387136936187744,1,1,True,c01,135,140,umap,strict_raw_latent,42
SEAL-Weld Student,241,16.49524688720703,-3.3696656227111816,0,0,True,b01,136,141,umap,strict_raw_latent,42
SEAL-Weld Student,242,15.226722717285156,9.027427673339844,2,2,True,a01,537,542,umap,strict_raw_latent,42
SEAL-Weld Student,243,16.497413635253906,-2.7623085975646973,0,0,True,c01,26,31,umap,strict_raw_latent,42
SEAL-Weld Student,244,19.73670768737793,7.372800350189209,2,2,True,b01,549,554,umap,strict_raw_latent,42
SEAL-Weld Student,245,18.841508865356445,8.831289291381836,2,2,True,c01,207,212,umap,strict_raw_latent,42
SEAL-Weld Student,246,19.625293731689453,8.425167083740234,2,2,True,b01,561,566,umap,strict_raw_latent,42
SEAL-Weld Student,247,16.438983917236328,-4.0153021812438965,0,0,True,a01,102,107,umap,strict_raw_latent,42
SEAL-Weld Student,248,15.254197120666504,8.963578224182129,2,2,True,a01,512,517,umap,strict_raw_latent,42
SEAL-Weld Student,249,16.77629852294922,-2.1793646812438965,0,0,True,c01,28,33,umap,strict_raw_latent,42
SEAL-Weld Student,250,18.3957462310791,8.566874504089355,2,2,True,c02,228,233,umap,strict_raw_latent,42
SEAL-Weld Student,251,19.79456901550293,7.288227081298828,2,2,True,b01,551,556,umap,strict_raw_latent,42
SEAL-Weld Student,252,19.247425079345703,8.562106132507324,2,2,True,b01,589,594,umap,strict_raw_latent,42
SEAL-Weld Student,253,14.995049476623535,9.253837585449219,2,2,True,a01,535,540,umap,strict_raw_latent,42
SEAL-Weld Student,254,15.029658317565918,9.012371063232422,2,2,True,a01,497,502,umap,strict_raw_latent,42
SEAL-Weld Student,255,15.96338176727295,-3.7642152309417725,0,0,True,c02,78,83,umap,strict_raw_latent,42
SEAL-Weld Student,256,19.70656967163086,8.398642539978027,2,2,True,b01,603,608,umap,strict_raw_latent,42
SEAL-Weld Student,257,19.83424949645996,7.7869462966918945,2,2,True,b01,548,553,umap,strict_raw_latent,42
SEAL-Weld Student,258,15.075987815856934,9.21020793914795,2,2,True,a01,532,537,umap,strict_raw_latent,42
SEAL-Weld Student,259,16.856643676757812,-2.0222766399383545,1,1,True,c01,136,141,umap,strict_raw_latent,42
SEAL-Weld Student,260,14.793209075927734,8.993698120117188,2,2,True,a01,511,516,umap,strict_raw_latent,42
SEAL-Weld Student,261,16.03472328186035,-3.1938998699188232,0,0,True,b01,120,125,umap,strict_raw_latent,42
SEAL-Weld Student,262,19.038888931274414,0.6928961277008057,1,1,True,a01,209,214,umap,strict_raw_latent,42
SEAL-Weld Student,263,18.718042373657227,0.38994142413139343,1,1,True,a01,220,225,umap,strict_raw_latent,42
SEAL-Weld Student,264,19.574996948242188,7.544635772705078,2,2,True,b01,544,549,umap,strict_raw_latent,42
SEAL-Weld Student,265,18.94537925720215,0.6009591221809387,1,1,True,a01,204,209,umap,strict_raw_latent,42
SEAL-Weld Student,266,15.273333549499512,8.586670875549316,2,1,False,a01,484,489,umap,strict_raw_latent,42
SEAL-Weld Student,267,14.987772941589355,8.834429740905762,2,2,True,a01,506,511,umap,strict_raw_latent,42
SEAL-Weld Student,268,19.49561309814453,1.143209457397461,1,1,True,b01,286,291,umap,strict_raw_latent,42
SEAL-Weld Student,269,20.14031219482422,1.824252724647522,1,1,True,b01,264,269,umap,strict_raw_latent,42
SEAL-Weld Student,270,16.44765853881836,-3.3322484493255615,0,0,True,b01,139,144,umap,strict_raw_latent,42
SEAL-Weld Student,271,18.078540802001953,8.814229965209961,2,2,True,c02,221,226,umap,strict_raw_latent,42
SEAL-Weld Student,272,15.989771842956543,-3.174672842025757,0,0,True,b01,111,116,umap,strict_raw_latent,42
SEAL-Weld Student,273,18.306774139404297,0.009247656911611557,1,1,True,c01,146,151,umap,strict_raw_latent,42
SEAL-Weld Student,274,19.761932373046875,8.249682426452637,2,2,True,b01,567,572,umap,strict_raw_latent,42
SEAL-Weld Student,275,15.311678886413574,9.064626693725586,2,2,True,a01,518,523,umap,strict_raw_latent,42
SEAL-Weld Student,276,19.773048400878906,7.370178699493408,2,2,True,b01,555,560,umap,strict_raw_latent,42
SEAL-Weld Student,277,16.08197021484375,-3.1377933025360107,0,0,True,b01,130,135,umap,strict_raw_latent,42
SEAL-Weld Student,278,18.277141571044922,8.602478981018066,2,2,True,c02,224,229,umap,strict_raw_latent,42
SEAL-Weld Student,279,16.231281280517578,-3.903625726699829,0,0,True,a01,89,94,umap,strict_raw_latent,42
SEAL-Weld Student,280,16.081640243530273,-3.291942596435547,0,0,True,b01,118,123,umap,strict_raw_latent,42
SEAL-Weld Student,281,14.885921478271484,9.096061706542969,2,2,True,a01,528,533,umap,strict_raw_latent,42
SEAL-Weld Student,282,20.51534080505371,1.9983283281326294,1,1,True,b01,284,289,umap,strict_raw_latent,42
SEAL-Weld Student,283,14.780346870422363,9.226523399353027,2,2,True,a01,526,531,umap,strict_raw_latent,42
SEAL-Weld Student,284,19.846647262573242,7.261135578155518,2,2,True,b01,535,540,umap,strict_raw_latent,42
SEAL-Weld Student,285,19.939409255981445,8.093520164489746,2,2,True,b01,576,581,umap,strict_raw_latent,42
SEAL-Weld Student,286,16.651325225830078,-3.719439744949341,0,0,True,c02,83,88,umap,strict_raw_latent,42
SEAL-Weld Student,287,19.760921478271484,8.16287612915039,2,2,True,b01,563,568,umap,strict_raw_latent,42
SEAL-Weld Student,288,19.23189353942871,8.03467845916748,2,2,True,b01,564,569,umap,strict_raw_latent,42
SEAL-Weld Student,289,18.31208610534668,0.010593635030090809,1,1,True,c01,147,152,umap,strict_raw_latent,42
SEAL-Weld Student,290,14.900938987731934,9.052090644836426,2,2,True,a01,534,539,umap,strict_raw_latent,42
SEAL-Weld Student,291,14.958463668823242,8.890748977661133,2,2,True,a01,498,503,umap,strict_raw_latent,42
SEAL-Weld Student,292,15.484967231750488,-3.499046802520752,0,0,True,a01,82,87,umap,strict_raw_latent,42
SEAL-Weld Student,293,15.899992942810059,-3.1922616958618164,0,0,True,b01,114,119,umap,strict_raw_latent,42
SEAL-Weld Student,294,20.1575927734375,1.9351515769958496,1,1,True,b01,256,261,umap,strict_raw_latent,42
SEAL-Weld Student,295,19.78865623474121,7.314630508422852,2,2,True,b01,539,544,umap,strict_raw_latent,42
SEAL-Weld Student,296,20.498815536499023,1.9535191059112549,1,1,True,b01,277,282,umap,strict_raw_latent,42
SEAL-Weld Student,297,18.945175170898438,0.6011357307434082,1,1,True,a01,210,215,umap,strict_raw_latent,42
SEAL-Weld Student,298,15.332143783569336,8.95693588256836,2,2,True,a01,540,545,umap,strict_raw_latent,42
SEAL-Weld Student,299,15.582636833190918,-3.320910692214966,0,0,True,c02,73,78,umap,strict_raw_latent,42
SEAL-Weld Student,300,19.170196533203125,7.995575904846191,2,2,True,b01,575,580,umap,strict_raw_latent,42
SEAL-Weld Student,301,15.451925277709961,8.85857105255127,2,2,True,a01,492,497,umap,strict_raw_latent,42
SEAL-Weld Student,302,15.42972469329834,-3.239872694015503,0,0,True,c02,71,76,umap,strict_raw_latent,42
SEAL-Weld Student,303,15.202096939086914,8.964420318603516,2,2,True,a01,494,499,umap,strict_raw_latent,42
SEAL-Weld Student,304,18.986366271972656,0.6428288817405701,1,1,True,a01,205,210,umap,strict_raw_latent,42
SEAL-Weld Student,305,15.169562339782715,8.876928329467773,2,2,True,a01,520,525,umap,strict_raw_latent,42
SEAL-Weld Student,306,19.269899368286133,8.288030624389648,2,2,True,b01,602,607,umap,strict_raw_latent,42
SEAL-Weld Student,307,19.857065200805664,8.241107940673828,2,2,True,b01,607,612,umap,strict_raw_latent,42
SEAL-Weld Student,308,16.2337589263916,-3.5063834190368652,0,0,True,b01,125,130,umap,strict_raw_latent,42
SEAL-Weld Student,309,19.432722091674805,8.659540176391602,2,2,True,b01,594,599,umap,strict_raw_latent,42
SEAL-Weld Student,310,18.960268020629883,8.725669860839844,2,2,True,c01,213,218,umap,strict_raw_latent,42
SEAL-Weld Student,311,20.46881675720215,1.930779218673706,1,1,True,b01,280,285,umap,strict_raw_latent,42
SEAL-Weld Student,312,19.14911651611328,8.130478858947754,2,2,True,b01,604,609,umap,strict_raw_latent,42
SEAL-Weld Student,313,19.268056869506836,8.459393501281738,2,2,True,b01,587,592,umap,strict_raw_latent,42
SEAL-Weld Student,314,19.374980926513672,8.724769592285156,2,2,True,b01,591,596,umap,strict_raw_latent,42
SEAL-Weld Student,315,15.488653182983398,-3.210437297821045,0,0,True,c02,68,73,umap,strict_raw_latent,42
SEAL-Weld Student,316,20.40300750732422,1.8986656665802002,1,1,True,b01,272,277,umap,strict_raw_latent,42
SEAL-Weld Student,317,15.3399076461792,8.63072681427002,2,1,False,a01,542,547,umap,strict_raw_latent,42
SEAL-Weld Student,318,15.53207778930664,-3.294161319732666,0,0,True,c02,74,79,umap,strict_raw_latent,42
SEAL-Weld Student,319,16.015033721923828,-3.387415885925293,0,0,True,b01,126,131,umap,strict_raw_latent,42
SEAL-Weld Student,320,20.17430305480957,1.8193928003311157,1,1,True,b01,265,270,umap,strict_raw_latent,42
SEAL-Weld Student,321,16.910058975219727,-1.9680486917495728,1,1,True,c01,130,135,umap,strict_raw_latent,42
SEAL-Weld Student,322,19.645273208618164,8.24005126953125,2,2,True,b01,559,564,umap,strict_raw_latent,42
SEAL-Weld Student,323,16.885400772094727,-1.9665921926498413,1,1,True,c01,128,133,umap,strict_raw_latent,42
SEAL-Weld Student,324,16.13775062561035,-3.301392078399658,0,0,True,b01,123,128,umap,strict_raw_latent,42
SEAL-Weld Student,325,19.641202926635742,8.388145446777344,2,2,True,b01,601,606,umap,strict_raw_latent,42
SEAL-Weld Student,326,15.575251579284668,8.046544075012207,2,2,True,a01,545,550,umap,strict_raw_latent,42
SEAL-Weld Student,327,20.359830856323242,1.8973135948181152,1,1,True,b01,269,274,umap,strict_raw_latent,42
SEAL-Weld Student,328,17.96306037902832,8.9039888381958,2,2,True,c02,216,221,umap,strict_raw_latent,42
SEAL-Weld Student,329,14.8116455078125,9.204543113708496,2,2,True,a01,522,527,umap,strict_raw_latent,42
SEAL-Weld Student,330,14.675907135009766,8.988895416259766,2,2,True,a01,508,513,umap,strict_raw_latent,42
SEAL-Weld Student,331,16.403987884521484,-4.062875747680664,0,0,True,a01,90,95,umap,strict_raw_latent,42
SEAL-Weld Student,332,15.00810432434082,8.864782333374023,2,2,True,a01,503,508,umap,strict_raw_latent,42
